Name,Sector,Address,City,State,Zip,Waste_Tons,Latitude,Longitude,Source_File
INDIAN RIFFLE ELEMENTARY SCHOOL,Public Elementary & Secondary,3090 Glengarry Dr,Kettering,OH ,45420.0,17.443849999999998,39.6932,-84.108,EducationalInstitutions.xlsx
INDIAN VALLEY INTERMEDIATE SCHOOL,Public Elementary & Secondary,510 Enon Xenia Pike,Enon,OH ,45323.0,24.60905,39.86418,-83.936521,EducationalInstitutions.xlsx
Indiana University-East,Postsecondary,2325 Chester Blvd,Richmond,IN,47374.0,19.025175,39.868707,-84.881923,EducationalInstitutions.xlsx
INSTRUCTIONAL RESOURCE CENTER,Public Elementary & Secondary,100 Scarlet Oaks Dr,Cincinnati,OH ,45241.0,3.7532,39.286465,-84.41417,EducationalInstitutions.xlsx
Interactive College of Technology-Newport,Postsecondary,76 Carothers Road,Newport,KY,41071.0,469.0873849999999,39.084818,-84.479078,EducationalInstitutions.xlsx
INTERNATIONAL ACADEMY OF CINCINNATI,Private Elementary & Secondary,PO BOX 1369,WEST CHESTER,OH ,45071.0,5.587149999999999,39.3342359,-84.4035307,EducationalInstitutions.xlsx
International College of Broadcasting,Postsecondary,6 S Smithville Rd,Dayton,OH,45431.0,226.232695,39.764986,-84.137499,EducationalInstitutions.xlsx
J F BURNS ELEMENTARY SCHOOL,Public Elementary & Secondary,8471 Columbia Rd,Kings Mills,OH ,45034.0,13.1362,39.312987,-84.28544,EducationalInstitutions.xlsx
J F KENNEDY ELEMENTARY SCHOOL,Public Elementary & Secondary,5030 Polen Dr,Kettering,OH ,45440.0,17.4865,39.671284,-84.130153,EducationalInstitutions.xlsx
JACKSON CENTER ELEMENTARY SCHOOL,Public Elementary & Secondary,204 S Linden St,Jackson Center,OH ,45334.0,24.6517,40.4374,-84.0386,EducationalInstitutions.xlsx
JACKSON CENTER HIGH SCHOOL,Public Elementary & Secondary,204 S Linden St,Jackson Center,OH ,45334.0,3.88115,40.4381,-84.0385,EducationalInstitutions.xlsx
JACOB COY MIDDLE SCHOOL,Public Elementary & Secondary,1786 Dayton Xenia Rd,Xenia,OH ,45385.0,34.2906,39.713317,-84.001638,EducationalInstitutions.xlsx
JAMES N. GAMBLE MONTESSORI ELEMENTARY SCHOOL,Public Elementary & Secondary,2700 Felicity Pl,Cincinnati,OH ,45211.0,24.69435,39.1478,-84.5865,EducationalInstitutions.xlsx
JAMES N. GAMBLE MONTESSORI HIGH SCHOOL,Public Elementary & Secondary,2700 Felicity Pl,Cincinnati,OH ,45211.0,3.923799999999999,39.14777,-84.586525,EducationalInstitutions.xlsx
JANE CHANCE ELEMENTARY,Public Elementary & Secondary,10661 Wood Rd,Miamisburg,OH ,45342.0,17.5718,39.5913,-84.2502,EducationalInstitutions.xlsx
JEFFERSON HIGH SCHOOL,Public Elementary & Secondary,2701 S Union Rd,Dayton,OH ,45417.0,3.96645,39.706303,-84.30961,EducationalInstitutions.xlsx
JOHN FOSTER DULLES ELEMENTARY SCHOOL,Public Elementary & Secondary,6481 Bridgetown Rd,Cincinnati,OH ,45248.0,17.6571,39.1518,-84.6612,EducationalInstitutions.xlsx
JOHN G CARLISLE ELEMENTARY,Public Elementary & Secondary,910 Holman St,Covington,KY ,41011.0,17.6571,39.080374,-84.513931,EducationalInstitutions.xlsx
JOHN P. PARKER SCHOOL,Public Elementary & Secondary,5051 Anderson Pl,Cincinnati,OH ,45227.0,24.737,39.163076,-84.400499,EducationalInstitutions.xlsx
JOHN PAUL II CATHOLIC SCHOOL,Private Elementary & Secondary,9375 WINTON RD,CINCINNATI,OH ,45231.0,18.04095,39.2369151577,-84.5093170517,EducationalInstitutions.xlsx
JOHNSON ELEMENTARY SCHOOL,Public Elementary & Secondary,1180 N Ft Thomas Ave,Fort Thomas,KY ,41075.0,17.742399999999996,39.0918,-84.4468,EducationalInstitutions.xlsx
JULIAN & MARJORIE LANGE SCHOOL ELEMENTARY SCHOOL,Public Elementary & Secondary,219 W Dorothy Ln,Dayton,OH ,45429.0,85.12939999999999,39.70528,-84.173491,EducationalInstitutions.xlsx
KEMP ELEMENTARY SCHOOL,Public Elementary & Secondary,1923 Gondert Ave,Dayton,OH ,45403.0,35.01565,39.754803,-84.130572,EducationalInstitutions.xlsx
KENNEDY HEIGHTS MONTESSORI CENTER,Private Elementary & Secondary,6620 MONTGOMERY RD UNIT 1,CINCINNATI,OH ,45213.0,0.5544499999999999,39.188908943,-84.4131401319,EducationalInstitutions.xlsx
KENTON ELEMENTARY SCHOOL,Public Elementary & Secondary,731 E Home Rd,Springfield,OH ,45503.0,24.8223,39.9503,-83.791,EducationalInstitutions.xlsx
KENTON RIDGE HIGH SCHOOL,Public Elementary & Secondary,4444 Middle Urbana Rd,Springfield,OH ,45503.0,4.265,39.9866,-83.7623,EducationalInstitutions.xlsx
KENWOOD ELEMENTARY,Public Elementary & Secondary,1421 Nagley St,Springfield,OH ,45505.0,24.8223,39.9063,-83.79,EducationalInstitutions.xlsx
Kettering College,Postsecondary,3737 Southern Blvd,Kettering,OH,45429.0,64.48532999999999,39.695052,-84.192006,EducationalInstitutions.xlsx
KETTERING FAIRMONT HIGH SCHOOL,Public Elementary & Secondary,3301 Shroyer Rd,Kettering,OH ,45429.0,4.265,39.6989,-84.1646,EducationalInstitutions.xlsx
KETTERING MIDDLE SCHOOL,Public Elementary & Secondary,3000 Glengarry Dr,Kettering,OH ,45420.0,35.10095,39.6931,-84.108,EducationalInstitutions.xlsx
KIDDIELAND LEARNING CENTER,Private Elementary & Secondary,1899 WAPAKONETA AVE,SIDNEY,OH ,45365.0,0.81035,40.3067117463,-84.1595670514,EducationalInstitutions.xlsx
KILGOUR SCHOOL,Public Elementary & Secondary,1339 Herschel Ave,Cincinnati,OH ,45208.0,24.8223,39.134103,-84.421719,EducationalInstitutions.xlsx
KINDER ELEMENTARY SCHOOL,Public Elementary & Secondary,536 E Central Ave,Miamisburg,OH ,45342.0,17.913,39.6409,-84.2822,EducationalInstitutions.xlsx
KINDER GARDEN SCHOOL,Private Elementary & Secondary,10969 REED HARTMAN HWY,BLUE ASH,OH ,45242.0,3.3267,39.266172,-84.3825555,EducationalInstitutions.xlsx
KINDER GARDEN SCHOOL WEST CHESTER,Private Elementary & Secondary,8374 PRINCETON GLENDALE RD,WEST CHESTER,OH ,45069.0,1.0235999999999998,39.3481699936,-84.4614116726,EducationalInstitutions.xlsx
KINGS HIGH SCHOOL,Public Elementary & Secondary,5500 Columbia Rd,Kings Mills,OH ,45034.0,4.30765,39.3537,-84.2551,EducationalInstitutions.xlsx
KINGS JUNIOR HIGH SCHOOL,Public Elementary & Secondary,5620 Columbia Rd,Kings Mills,OH ,45034.0,35.1436,39.3587,-84.248,EducationalInstitutions.xlsx
KINGS MILLS ELEMENTARY SCHOOL,Public Elementary & Secondary,1780 King Ave,Kings Mills,OH ,45034.0,13.17885,39.3569,-84.2484,EducationalInstitutions.xlsx
KISER ELEMENTARY SCHOOL,Public Elementary & Secondary,1401 Leo St,Dayton,OH ,45404.0,24.86495,39.7834,-84.1753,EducationalInstitutions.xlsx
KLEPINGER COMMUNITY SCHOOL,Public Elementary & Secondary,3650 Klepinger Rd,Dayton,OH ,45416.0,35.27155,39.8002,-84.2443,EducationalInstitutions.xlsx
KLEPTZ EARLY CHILDHOOD LEARNING CENTER,Public Elementary & Secondary,1100 National Rd,Clayton,OH ,45315.0,11.3449,39.874163,-84.326065,EducationalInstitutions.xlsx
KRAMER ELEMENTARY SCHOOL,Public Elementary & Secondary,400 W Sycamore St,Oxford,OH ,45056.0,17.95565,39.5158,-84.7504,EducationalInstitutions.xlsx
KYLE ELEMENTARY SCHOOL,Public Elementary & Secondary,501 S Plum St,Troy,OH ,45373.0,17.95565,40.0352,-84.2088,EducationalInstitutions.xlsx
L. T. BALL INTERMEDIATE SCHOOL,Public Elementary & Secondary,575 N Hyatt St,Tipp City,OH ,45371.0,17.95565,39.9685,-84.1853,EducationalInstitutions.xlsx
LAGONDA ELEMENTARY SCHOOL,Public Elementary & Secondary,800 E McCreight Ave,Springfield,OH ,45503.0,24.9076,39.9389,-83.7964,EducationalInstitutions.xlsx
LAKE SIDE,Private Elementary & Secondary,3927 N JACKSONBURG RD,GREENS FORK,IN ,47345.0,0.9383,39.8846842806,-85.1083566887,EducationalInstitutions.xlsx
LAKOTA EAST HIGH SCHOOL,Public Elementary & Secondary,6840 Lakota Ln,Liberty Township,OH ,45044.0,4.56355,39.3792,-84.3711,EducationalInstitutions.xlsx
LAKOTA PLAINS JUNIOR SCHOOL,Public Elementary & Secondary,5500 Princeton Road,Liberty Township,OH ,45011.0,35.6554,39.3895,-84.4378,EducationalInstitutions.xlsx
LAKOTA RIDGE JUNIOR SCHOOL,Public Elementary & Secondary,6199 Beckett Ridge Blvd,West Chester,OH ,45069.0,35.6554,39.3432,-84.4165,EducationalInstitutions.xlsx
LAKOTA WEST HIGH SCHOOL,Public Elementary & Secondary,8940 Union Centre Blvd,West Chester,OH ,45069.0,4.56355,39.3303,-84.431,EducationalInstitutions.xlsx
LAUREL OAKS CDC,Public Elementary & Secondary,300 Oak Dr,Wilmington,OH ,45177.0,4.6915,39.4279,-83.7893,EducationalInstitutions.xlsx
LEAP ACADEMY AT NORTH FAIRMOUNT,Public Elementary & Secondary,2001 Baltimore Ave,Cincinnati,OH ,45225.0,18.12625,39.1393,-84.5619,EducationalInstitutions.xlsx
LEBANON HIGH SCHOOL,Public Elementary & Secondary,1916 Drake Rd,Lebanon,OH ,45036.0,4.73415,39.4639,-84.1812,EducationalInstitutions.xlsx
LEBANON JUNIOR HIGH,Public Elementary & Secondary,160 Miller Rd,Lebanon,OH ,45036.0,35.9113,39.460256,-84.204493,EducationalInstitutions.xlsx
LEBANON UNITED METHODIST KINDERGARTEN,Private Elementary & Secondary,122 E SILVER ST,LEBANON,OH ,45036.0,0.2558999999999999,39.4354050777,-84.2056093685,EducationalInstitutions.xlsx
LIBERTY BIBLE ACADEMY,Private Elementary & Secondary,4900 OLD IRWIN SIMPSON RD,MASON,OH ,45040.0,8.6153,39.3074544867,-84.3103783082,EducationalInstitutions.xlsx
LIBERTY EARLY CHILDHOOD SCHOOL,Public Elementary & Secondary,6040 Princeton Rd,Liberty Twp,OH ,45011.0,11.7714,39.3873,-84.4191,EducationalInstitutions.xlsx
LIBERTY ELEMENTARY SCHOOL,Public Elementary & Secondary,501 Eaton St,Liberty,IN ,47353.0,18.21155,39.633751,-84.920472,EducationalInstitutions.xlsx
LIBERTY HIGH SCHOOL,Public Elementary & Secondary,140 N Keowee St,Dayton,OH ,45402.0,4.90475,39.766327,-84.175211,EducationalInstitutions.xlsx
LIBERTY JUNIOR SCHOOL,Public Elementary & Secondary,7055 Dutchland Blvd,Liberty Township,OH ,45044.0,36.167199999999994,39.3778,-84.3891,EducationalInstitutions.xlsx
LIGHTHOUSE COMMUNITY SCH INC,Public Elementary & Secondary,6100 Desmond St,Cincinnati,OH ,45227.0,4.90475,39.1627,-84.390395,EducationalInstitutions.xlsx
LINCOLN ELEMENTARY SCHOOL,Public Elementary & Secondary,701 Fifth Ave,Dayton,KY ,41074.0,25.03555,39.1149,-84.4709,EducationalInstitutions.xlsx
LINCOLN ELEMENTARY SCHOOL,Public Elementary & Secondary,1500 Tibbetts Ave,Springfield,OH ,45505.0,25.03555,39.9051,-83.801,EducationalInstitutions.xlsx
LINCOLN HEIGHTS ELEMENTARY SCHOOL,Public Elementary & Secondary,1113 Adams St,Cincinnati,OH ,45215.0,18.29685,39.242,-84.4541,EducationalInstitutions.xlsx
LINDEN ELEMENTARY SCHOOL,Public Elementary & Secondary,801 Hoadley Ave,Hamilton,OH ,45015.0,25.0782,39.3553,-84.5555,EducationalInstitutions.xlsx
LINDEN GROVE SCHOOL,Private Elementary & Secondary,4122 MYRTLE AVE,CINCINNATI,OH ,45236.0,2.7296,39.2103165626,-84.3967119344,EducationalInstitutions.xlsx
LITTLE MIAMI HIGH SCHOOL,Public Elementary & Secondary,3001 E US 22-3,Morrow,OH ,45152.0,4.99005,39.356612,-84.159738,EducationalInstitutions.xlsx
LITTLE MIAMI INTERMEDIATE MIDDLE SCHOOL,Public Elementary & Secondary,7247 Zoar Rd,Maineville,OH ,45039.0,25.0782,39.326594,-84.188345,EducationalInstitutions.xlsx
LITTLE MIAMI JUNIOR HIGH SCHOOL,Public Elementary & Secondary,5290 Morrow-Cozaddale Road,Morrow,OH ,45152.0,78.30539999999999,39.353051,-84.160335,EducationalInstitutions.xlsx
LIVE OAKS CDC,Public Elementary & Secondary,5956 Buckwheat Rd,Milford,OH ,45150.0,5.0327,39.1975,-84.2184,EducationalInstitutions.xlsx
LOCKLAND ELEMENTARY SCHOOL,Public Elementary & Secondary,200 N Cooper Ave,Lockland,OH ,45215.0,25.0782,39.22786,-84.45192,EducationalInstitutions.xlsx
LOCKLAND HIGH SCHOOL,Public Elementary & Secondary,249 W Forrer St,Lockland,OH ,45215.0,5.0327,39.2278,-84.4518,EducationalInstitutions.xlsx
LOCKLAND MIDDLE SCHOOL,Public Elementary & Secondary,249 W Forrer St,Lockland,OH ,45215.0,36.46575,39.2278,-84.4518,EducationalInstitutions.xlsx
LONDON ELEMENTARY SCHOOL,Public Elementary & Secondary,380 Elm St,London,OH ,43140.0,18.3395,39.9065,-83.4496,EducationalInstitutions.xlsx
LONDON HIGH SCHOOL,Public Elementary & Secondary,336 Elm St,London,OH ,43140.0,5.075349999999999,39.9052,-83.4484,EducationalInstitutions.xlsx
LONDON MIDDLE SCHOOL,Public Elementary & Secondary,270 E Keny Blvd,London,OH ,43140.0,36.5084,39.905365,-83.452669,EducationalInstitutions.xlsx
LONGFELLOW PRIMARY SCHOOL,Public Elementary & Secondary,1250 Park St,Sidney,OH ,45365.0,11.81405,40.2932,-84.1742,EducationalInstitutions.xlsx
LOUISE TROY ELEMENTARY SCHOOL,Public Elementary & Secondary,1630 Miami Chapel Rd,Dayton,OH ,45408.0,25.120849999999997,39.736876,-84.225156,EducationalInstitutions.xlsx
LOVELAND EARLY CHILDHOOD CENTER,Public Elementary & Secondary,6740 Loveland Miamiville Rd,Loveland,OH ,45140.0,11.38755,39.2544,-84.2516,EducationalInstitutions.xlsx
LOVELAND ELEMENTARY SCHOOL,Public Elementary & Secondary,600 Loveland Madeira Rd,Loveland,OH ,45140.0,13.26415,39.2637,-84.2706,EducationalInstitutions.xlsx
LOVELAND HIGH SCHOOL,Public Elementary & Secondary,1 Tiger Trl,Loveland,OH ,45140.0,5.118,39.2797,-84.2752,EducationalInstitutions.xlsx
LOVELAND INTERMEDIATE SCHOOL,Public Elementary & Secondary,757 S Lebanon Rd,Loveland,OH ,45140.0,25.120849999999997,39.2634,-84.2844,EducationalInstitutions.xlsx
LOVELAND MIDDLE SCHOOL,Public Elementary & Secondary,801 S Lebanon Rd,Loveland,OH ,45140.0,36.63635,39.2638,-84.2844,EducationalInstitutions.xlsx
LOVELAND PRIMARY SCHOOL,Public Elementary & Secondary,550 Loveland Madeira Rd,Loveland,OH ,45140.0,11.81405,39.2644,-84.2698,EducationalInstitutions.xlsx
LUDLOW HIGH SCHOOL,Public Elementary & Secondary,515 Elm St,Ludlow,KY ,41016.0,5.1606499999999995,39.091704,-84.553494,EducationalInstitutions.xlsx
LYNCHBURG-CLAY ELEMENTARY SCHOOL,Public Elementary & Secondary,6760 State Route 134,Lynchburg,OH ,45142.0,18.46745,39.193,-83.8128,EducationalInstitutions.xlsx
LYNCHBURG-CLAY HIGH SCHOOL,Public Elementary & Secondary,6762 State Route 134,Lynchburg,OH ,45142.0,5.1606499999999995,39.1932,-83.8098,EducationalInstitutions.xlsx
LYNCHBURG-CLAY MIDDLE SCHOOL,Public Elementary & Secondary,8250 State Route 134,Lynchburg,OH ,45142.0,36.80695,39.2342,-83.7909,EducationalInstitutions.xlsx
MAD RIVER MIDDLE SCHOOL,Public Elementary & Secondary,1801 Harshman Rd,Dayton,OH ,45424.0,36.89225,39.793644,-84.130627,EducationalInstitutions.xlsx
MADDUX ELEMENTARY SCHOOL,Public Elementary & Secondary,943 Rosetree Ln,Cincinnati,OH ,45230.0,25.1635,39.0682,-84.3684,EducationalInstitutions.xlsx
MADEIRA ELEMENTARY SCHOOL,Public Elementary & Secondary,7840 Thomas Dr,Cincinnati,OH ,45243.0,13.26415,39.2021,-84.3566,EducationalInstitutions.xlsx
MADEIRA HIGH SCHOOL,Public Elementary & Secondary,7465 Loannes Dr,Cincinnati,OH ,45243.0,5.2033000000000005,39.2013,-84.3657,EducationalInstitutions.xlsx
MADEIRA MIDDLE SCHOOL,Public Elementary & Secondary,6612 Miami Ave,Madeira,OH ,45243.0,36.89225,39.184182,-84.363263,EducationalInstitutions.xlsx
MADISON ELEMENTARY SCHOOL,Public Elementary & Secondary,5795 W Alexandria Rd,Middletown,OH ,45042.0,25.206149999999997,39.532,-84.4462,EducationalInstitutions.xlsx
MADISON HIGH SCHOOL,Public Elementary & Secondary,5797 W Alexandria Rd,Middletown,OH ,45042.0,5.24595,39.5339,-84.4432,EducationalInstitutions.xlsx
MADISON JUNIOR HIGH,Public Elementary & Secondary,5795 W Alexandria Rd,Middletown,OH ,45042.0,36.9349,39.5333,-84.4442,EducationalInstitutions.xlsx
MADISON PARK ELEMENTARY,Public Elementary & Secondary,301 S Broadway St,Trotwood,OH ,45426.0,12.2832,39.791306,-84.316526,EducationalInstitutions.xlsx
MADISON-PLAINS ELEMENTARY SCHOOL,Public Elementary & Secondary,47 Linson Rd,London,OH ,43140.0,12.2832,39.788853,-83.475897,EducationalInstitutions.xlsx
MADISON-PLAINS HIGH SCHOOL,Public Elementary & Secondary,800 Linson Rd,London,OH ,43140.0,5.24595,39.7888,-83.4815,EducationalInstitutions.xlsx
MADISON-PLAINS INTERMEDIATE SCHOOL,Public Elementary & Secondary,9940 State Route 38 SW,London,OH ,43140.0,25.206149999999997,39.7887,-83.4759,EducationalInstitutions.xlsx
MADISON-PLAINS JUNIOR HIGH,Public Elementary & Secondary,803 Linson Rd,London,OH ,43140.0,36.977549999999994,39.7888,-83.4759,EducationalInstitutions.xlsx
MAGSIG MIDDLE SCHOOL,Public Elementary & Secondary,192 W Franklin St,Centerville,OH ,45459.0,37.0202,39.6276,-84.1658,EducationalInstitutions.xlsx
MAIN ELEMENTARY SCHOOL,Public Elementary & Secondary,2942 Dayton Xenia Rd,Beavercreek,OH ,45434.0,18.5101,39.7242,-84.0446,EducationalInstitutions.xlsx
MAIN STREET SCHOOLHOUSE- INC,Private Elementary & Secondary,200 N F ST STE 1,HAMILTON,OH ,45013.0,1.66335,39.409320097,-84.5702108292,EducationalInstitutions.xlsx
MANN ELEMENTARY SCHOOL,Public Elementary & Secondary,521 Mount Joy St,Springfield,OH ,45505.0,25.206149999999997,39.9156,-83.7666,EducationalInstitutions.xlsx
MAPLE DALE ELEMENTARY SCHOOL,Public Elementary & Secondary,6100 Hagewa Dr,Cincinnati,OH ,45242.0,13.26415,39.241016,-84.368402,EducationalInstitutions.xlsx
MAPLE KNOLL MONTESSORI CHILD CENTER,Private Elementary & Secondary,11100 SPRINGFIELD PIKE,SPRINGDALE,OH ,45246.0,0.2558999999999999,39.2753439187,-84.4794277953,EducationalInstitutions.xlsx
MARIEMONT ELEMENTARY SCHOOL,Public Elementary & Secondary,6750 Wooster Pike,Cincinnati,OH ,45227.0,25.2488,39.1458,-84.3778,EducationalInstitutions.xlsx
MARIEMONT HIGH SCHOOL,Public Elementary & Secondary,1 Warrior Way,Cincinnati,OH ,45227.0,5.3739,39.144778,-84.364856,EducationalInstitutions.xlsx
MARIEMONT JUNIOR HIGH SCHOOL,Public Elementary & Secondary,3847 Southern Avenue,Cincinnati,OH ,45227.0,37.2761,39.14373,-84.39512,EducationalInstitutions.xlsx
MARION LOCAL ELEMENTARY SCHOOL,Public Elementary & Secondary,7956 State Route 119,Maria Stein,OH ,45860.0,37.2761,40.4069,-84.4955,EducationalInstitutions.xlsx
MARION LOCAL HIGH SCHOOL,Public Elementary & Secondary,1901 State Route 716,Maria Stein,OH ,45860.0,5.41655,40.4047,-84.4943,EducationalInstitutions.xlsx
MARK TWAIN ELEMENTARY SCHOOL,Public Elementary & Secondary,822 N 9th St,Miamisburg,OH ,45342.0,18.63805,39.6497,-84.2764,EducationalInstitutions.xlsx
MARR/COOK ELEMENTARY SCHOOL,Public Elementary & Secondary,6696 Goshen Rd,Goshen,OH ,45122.0,11.81405,39.2282,-84.1539,EducationalInstitutions.xlsx
MARS HILL ACADEMY,Private Elementary & Secondary,4230 AERO DR,MASON,OH ,45040.0,14.54365,39.3404953032,-84.2907864241,EducationalInstitutions.xlsx
MARSHALL HIGH SCHOOL,Public Elementary & Secondary,4720 Roosevelt Blvd,Middletown,OH ,45044.0,5.41655,39.49896,-84.34626,EducationalInstitutions.xlsx
MARTIN DALE SCHOOL,Private Elementary & Secondary,3927 N JACKSONBURG RD,GREENS FORK,IN ,47345.0,0.9383,39.8846842806,-85.1083566887,EducationalInstitutions.xlsx
MARY A. GOETZ ELEMENTARY SCHOOL,Public Elementary & Secondary,512 Oak St,Ludlow,KY ,41016.0,25.2488,39.0913,-84.553,EducationalInstitutions.xlsx
MASON EARLY CHILDHOOD CENTER ELEMENTARY SCHOOL,Public Elementary & Secondary,4631 Hickory Woods Dr,Mason,OH ,45040.0,11.81405,39.3719,-84.3242,EducationalInstitutions.xlsx
MASON INTERMEDIATE ELEMENTARY SCHOOL,Public Elementary & Secondary,6307 S Mason Montgomery Rd,Mason,OH ,45040.0,25.29145,39.3472,-84.3124,EducationalInstitutions.xlsx
MASON MIDDLE SCHOOL,Public Elementary & Secondary,6370 S Mason Montgomery Rd,Mason,OH ,45040.0,37.532,39.3456,-84.3085,EducationalInstitutions.xlsx
MAUDE MARSHALL ELEMENTARY SCHOOL,Public Elementary & Secondary,3260 Oxford Millville Rd,Oxford,OH ,45056.0,18.72335,39.4697,-84.7009,EducationalInstitutions.xlsx
MAYFIELD ELEMENTARY SCHOOL,Public Elementary & Secondary,3325 Burbank Ave,Middletown,OH ,45044.0,18.72335,39.4961,-84.371,EducationalInstitutions.xlsx
MCAULEY HIGH SCHOOL,Private Elementary & Secondary,6000 OAKWOOD AVE,CINCINNATI,OH ,45224.0,19.7043,39.2008888931,-84.5549586579,EducationalInstitutions.xlsx
MCCORMICK ELEMENTARY SCHOOL,Public Elementary & Secondary,751 Loveland Miamiville Rd,Loveland,OH ,45140.0,25.29145,39.2258,-84.2608,EducationalInstitutions.xlsx
MCGUFFEY MONTESSORI SCHOOL,Private Elementary & Secondary,5128 WESTGATE DR,OXFORD,OH ,45056.0,1.706,39.516066,-84.7538945237,EducationalInstitutions.xlsx
MCKINLEY ELEMENTARY SCHOOL,Public Elementary & Secondary,819 Colorado Dr,Xenia,OH ,45385.0,18.808649999999997,39.670657,-83.969055,EducationalInstitutions.xlsx
MEADOW CREEK,Private Elementary & Secondary,3927 N JACKSONBURG RD,GREENS FORK,IN ,47345.0,0.9383,39.8846842806,-85.1083566887,EducationalInstitutions.xlsx
MEADOWDALE HIGH SCHOOL,Public Elementary & Secondary,3873 Whitestone Ct,Dayton,OH ,45416.0,5.6298,39.813477,-84.251543,EducationalInstitutions.xlsx
MEADOWVIEW ELEMENTARY SCHOOL,Public Elementary & Secondary,5556 Mount Zion Rd,Milford,OH ,45150.0,25.3341,39.1703,-84.1961,EducationalInstitutions.xlsx
MECHANICSBURG HIGH SCHOOL,Public Elementary & Secondary,60 High St,Mechanicsburg,OH ,43044.0,5.6298,40.0772,-83.5593,EducationalInstitutions.xlsx
MECHANICSBURG MIDDLE SCHOOL,Public Elementary & Secondary,60 High St,Mechanicsburg,OH ,43044.0,37.91585,40.0762,-83.5578,EducationalInstitutions.xlsx
MEDLAR VIEW ELEMENTARY SCHOOL,Public Elementary & Secondary,4400 Medlar Rd,Miamisburg,OH ,45342.0,18.8513,39.6053,-84.2555,EducationalInstitutions.xlsx
MERCER ELEMENTARY SCHOOL,Public Elementary & Secondary,2600 Bartels Rd,Cincinnati,OH ,45244.0,25.37675,39.1041,-84.3665,EducationalInstitutions.xlsx
MERCY MONTESSORI,Private Elementary & Secondary,2335 GRANDVIEW AVE,CINCINNATI,OH ,45206.0,10.44925,39.1236191765,-84.4800771401,EducationalInstitutions.xlsx
MERCY MONTESSORI CENTER,Private Elementary & Secondary,2335 GRANDVIEW AVE,CINCINNATI,OH ,45206.0,10.44925,39.1236191765,-84.4800771401,EducationalInstitutions.xlsx
MERWIN ELEMENTARY SCHOOL,Public Elementary & Secondary,1040 Gaskins Rd,Cincinnati,OH ,45245.0,18.89395,39.052,-84.2605,EducationalInstitutions.xlsx
MIAMI EAST ELEMENTARY,Public Elementary & Secondary,4025 North State Route 589,Casstown,OH ,45312.0,18.89395,40.0881,-84.1155,EducationalInstitutions.xlsx
MIAMI EAST HIGH SCHOOL,Public Elementary & Secondary,3925 N State Route 589,Casstown,OH ,45312.0,5.75775,40.086015,-84.115776,EducationalInstitutions.xlsx
